"provincia";"poblacion";"codigopostalid"
"Cáceres";"Morcillo";"10811"
"Cáceres";"Coria";"10811"
"Cáceres";"Guijo de Galisteo";"10811"
"Cáceres";"Villanueva de la Sierra";"10812"
"Cáceres";"Pozuelo de Zarzón";"10813"
"Cáceres";"Villa del Campo";"10814"
"Cáceres";"Guijo de Coria";"10815"
"Cáceres";"Guijo de Galisteo";"10816"
"Cáceres";"Casas de Don Gómez";"10816"
"Cáceres";"Calzadilla";"10817"
"Cáceres";"Casillas de Coria";"10818"
"Cáceres";"Casas de Don Gómez";"10818"
"Cáceres";"Ca?averal";"10820"
"Cáceres";"Holguera";"10824"
"Cáceres";"Portezuelo";"10828"
"Cáceres";"Riolobos";"10829"
"Cáceres";"Ca?averal";"10829"
"Cáceres";"Pedroso de Acim";"10829"
"Cáceres";"Holguera";"10829"
"Cáceres";"Torrejoncillo";"10830"
"Cáceres";"Torrejoncillo";"10839"
"Cáceres";"Moraleja";"10840"
"Cáceres";"Vegaviana";"10848"
"Cáceres";"Gata";"10849"
"Cáceres";"Huélaga";"10849"
"Cáceres";"Hoyos";"10850"
"Cáceres";"Acebo";"10857"
"Cáceres";"Villasbuenas de Gata";"10858"
"Cáceres";"Santibá?ez el Alto";"10859"
"Cáceres";"Gata";"10860"
"Cáceres";"Torre de Don Miguel";"10864"
"Cáceres";"Cadalso";"10865"
"Cáceres";"Descargamaría";"10866"
"Cáceres";"Robledillo de Gata";"10867"
"Cáceres";"Hernán-Pérez";"10868"
"Cáceres";"Torrecilla de los Ángeles";"10869"
"Cáceres";"Ceclavín";"10870"
"Cáceres";"Acehúche";"10879"
"Cáceres";"Zarza la Mayor";"10880"
"Cáceres";"Cachorrilla";"10881"
"Cáceres";"Pescueza";"10882"
"Cáceres";"Portaje";"10883"
"Cáceres";"Valverde del Fresno";"10890"
"Cáceres";"Eljas";"10891"
"Cáceres";"San Martín de Trevejo";"10892"
"Cáceres";"Villamiel";"10893"
"Cáceres";"Villamiel";"10894"
"Cáceres";"Cilleros";"10895"
"Cáceres";"Perales del Puerto";"10896"
"Cáceres";"Ca?averal";"10897"
"Cáceres";"Arroyo de la Luz";"10900"
"Cáceres";"Malpartida de Cáceres";"10910"
"Cáceres";"Cáceres";"10920"
"Cáceres";"Navas del Madro?o";"10930"
"Cáceres";"Garrovillas de Alconétar";"10940"
"Cáceres";"Brozas";"10950"
"Cáceres";"Villa del Rey";"10960"
"Cáceres";"Mata de Alcántara";"10970"
"Cáceres";"Alcántara";"10980"
"Cáceres";"Alcántara";"10989"
"Cáceres";"Alcántara";"10990"
"Cáceres";"Piedras Albas";"10991"
"Cádiz";"Cádiz";"11001"
"Cádiz";"Cádiz";"11002"
"Cádiz";"Cádiz";"11003"
"Cádiz";"Cádiz";"11004"
"Cádiz";"Cádiz";"11005"
"Cádiz";"Cádiz";"11006"
"Cádiz";"Cádiz";"11007"
"Cádiz";"Cádiz";"11008"
"Cádiz";"Cádiz";"11009"
"Cádiz";"Cádiz";"11010"
"Cádiz";"Cádiz";"11011"
"Cádiz";"Cádiz";"11012"
"Cádiz";"San Fernando";"11100"
"Cádiz";"Chiclana de la Frontera";"11130"
"Cádiz";"Chiclana de la Frontera";"11139"
"Cádiz";"Conil de la Frontera";"11140"
"Cádiz";"Conil de la Frontera";"11149"
"Cádiz";"Barbate";"11150"
"Cádiz";"Vejer de la Frontera";"11150"
"Cádiz";"Vejer de la Frontera";"11158"
"Cádiz";"Vejer de la Frontera";"11159"
"Cádiz";"Barbate";"11159"
"Cádiz";"Barbate";"11160"
"Cádiz";"Medina-Sidonia";"11170"
"Cádiz";"Paterna de Rivera";"11178"
"Cádiz";"Medina-Sidonia";"11179"
"Cádiz";"Vejer de la Frontera";"11179"
"Cádiz";"Alcalá de los Gazules";"11180"
"Cádiz";"Benalup-Casas Viejas";"11190"
"Cádiz";"Algeciras";"11201"
"Cádiz";"Algeciras";"11202"
"Cádiz";"Algeciras";"11203"
"Cádiz";"Algeciras";"11204"
"Cádiz";"Algeciras";"11205"
"Cádiz";"Algeciras";"11206"
"Cádiz";"Algeciras";"11207"
"Cádiz";"Puerto Serrano";"11300"
"Cádiz";"La Línea de la Concepción";"11300"
"Cádiz";"San Roque";"11310"
"Cádiz";"San Roque";"11311"
"Cádiz";"Sanlúcar de Barrameda";"11311"
"Cádiz";"San Roque";"11312"
"Cádiz";"San Roque";"11313"
"Cádiz";"San Roque";"11314"
"Cádiz";"Jimena de la Frontera";"11320"
"Cádiz";"Jimena de la Frontera";"11330"
"Cádiz";"Jimena de la Frontera";"11339"
"Cádiz";"Jimena de la Frontera";"11340"
"Cádiz";"Castellar de la Frontera";"11350"
"Cádiz";"San Roque";"11360"
"Cádiz";"San Roque";"11368"
"Cádiz";"Sanlúcar de Barrameda";"11369"
"Cádiz";"San Roque";"11369"
"Cádiz";"Los Barrios";"11370"
"Cádiz";"Los Barrios";"11379"
"Cádiz";"Tarifa";"11380"
"Cádiz";"Algeciras";"11390"
"Cádiz";"Tarifa";"11390"
"Cádiz";"Tarifa";"11391"
"Cádiz";"Algeciras";"11391"
"Cádiz";"Tarifa";"11392"
"Cádiz";"Tarifa";"11393"
"Cádiz";"Barbate";"11393"
"Cádiz";"Jerez de la Frontera";"11400"
"Cádiz";"Jerez de la Frontera";"11401"
"Cádiz";"Jerez de la Frontera";"11402"
"Cádiz";"Jerez de la Frontera";"11403"
"Cádiz";"Jerez de la Frontera";"11404"
"Cádiz";"Jerez de la Frontera";"11405"
"Cádiz";"Jerez de la Frontera";"11406"
"Cádiz";"Jerez de la Frontera";"11407"
"Cádiz";"Jerez de la Frontera";"11408"
"Cádiz";"El Puerto de Santa María";"11500"
"Cádiz";"Puerto Real";"11510"
"Cádiz";"Puerto Real";"11518"
"Cádiz";"Puerto Real";"11519"
"Cádiz";"Rota";"11520"
"Cádiz";"Sanlúcar de Barrameda";"11540"
"Cádiz";"Sanlúcar de Barrameda";"11549"
"Cádiz";"Chipiona";"11550"
"Cádiz";"Trebujena";"11560"
"Cádiz";"Jerez de la Frontera";"11570"
"Cádiz";"Jerez de la Frontera";"11579"
"Cádiz";"San José del Valle";"11580"
"Cádiz";"San José del Valle";"11589"
"Cádiz";"Jerez de la Frontera";"11590"
"Cádiz";"Jerez de la Frontera";"11591"
"Cádiz";"Jerez de la Frontera";"11592"
"Cádiz";"Jerez de la Frontera";"11593"
"Cádiz";"Jerez de la Frontera";"11594"
"Cádiz";"Jerez de la Frontera";"11595"
"Cádiz";"Jerez de la Frontera";"11596"
"Cádiz";"Ubrique";"11600"
"Cádiz";"Grazalema";"11610"
"Cádiz";"Villaluenga del Rosario";"11611"
"Cádiz";"Benaocaz";"11612"
"Cádiz";"Arcos de la Frontera";"11620"
"Cádiz";"Arcos de la Frontera";"11630"
"Cádiz";"Arcos de la Frontera";"11638"
"Cádiz";"Algar";"11639"
"Cádiz";"Bornos";"11640"
"Cádiz";"Espera";"11648"
"Cádiz";"Bornos";"11649"
"Cádiz";"Villamartín";"11650"
"Cádiz";"Puerto Serrano";"11659"
"Cádiz";"Prado del Rey";"11660"
"Cádiz";"El Bosque";"11670"
"Cádiz";"Grazalema";"11679"
"Cádiz";"Algodonales";"11680"
"Cádiz";"El Gastor";"11687"
"Cádiz";"Zahara";"11688"
"Cádiz";"Algodonales";"11689"
"Cádiz";"Olvera";"11690"
"Cádiz";"Torre Alháquime";"11691"
"Cádiz";"Setenil de las Bodegas";"11692"
"Cádiz";"Alcalá del Valle";"11693"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12001"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12002"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12003"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12004"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12005"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12006"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12100"
"Castellón/Castelló";"l'Alcora";"12110"
"Castellón/Castelló";"Useras/les Useres";"12118"
"Castellón/Castelló";"Costur";"12119"
"Castellón/Castelló";"l'Alcora";"12119"
"Castellón/Castelló";"Llucena/Lucena del Cid";"12120"
"Castellón/Castelló";"l'Alcora";"12121"
"Castellón/Castelló";"Useras/les Useres";"12122"
"Castellón/Castelló";"Figueroles";"12122"
"Castellón/Castelló";"Ludiente";"12123"
"Castellón/Castelló";"Castillo de Villamalefa";"12123"
"Castellón/Castelló";"Villahermosa del Río";"12124"
"Castellón/Castelló";"Zucaina";"12125"
"Castellón/Castelló";"Cortes de Arenoso";"12126"
"Castellón/Castelló";"Cortes de Arenoso";"12127"
"Castellón/Castelló";"Sant Joan de Moró";"12130"
"Castellón/Castelló";"Useras/les Useres";"12131"
"Castellón/Castelló";"Atzeneta del Maestrat";"12132"
"Castellón/Castelló";"Atzeneta del Maestrat";"12133"
"Castellón/Castelló";"Benafigos";"12134"
"Castellón/Castelló";"Chodos/Xodos";"12134"
"Castellón/Castelló";"Vistabella del Maestrat";"12135"
"Castellón/Castelló";"Geldo";"12135"
"Castellón/Castelló";"Alboc?sser";"12140"
"Castellón/Castelló";"Villafranca del Cid/Vilafranca";"12150"
"Castellón/Castelló";"Castellfort";"12159"
"Castellón/Castelló";"Benassal";"12160"
"Castellón/Castelló";"la Torre d'En Besora";"12161"
"Castellón/Castelló";"Vilar de Canes";"12162"
"Castellón/Castelló";"Culla";"12163"
"Castellón/Castelló";"Sierra Engarcerán";"12164"
"Castellón/Castelló";"Ares del Maestrat";"12165"
"Castellón/Castelló";"Sierra Engarcerán";"12166"
"Castellón/Castelló";"Sant Mateu";"12170"
"Castellón/Castelló";"Tírig";"12179"
"Castellón/Castelló";"Cabanes";"12180"
"Castellón/Castelló";"Benlloch";"12181"
"Castellón/Castelló";"Sierra Engarcerán";"12182"
"Castellón/Castelló";"Vilanova d'Alcolea";"12183"
"Castellón/Castelló";"la Torre d'en Doménec";"12184"
"Castellón/Castelló";"la Serratella";"12184"
"Castellón/Castelló";"les Coves de Vinrom?";"12185"
"Castellón/Castelló";"la Salzadella";"12186"
"Castellón/Castelló";"Borriol";"12190"
"Castellón/Castelló";"la Pobla Tornesa";"12191"
"Castellón/Castelló";"Vilafamés";"12192"
"Castellón/Castelló";"Vall d'Alba";"12193"
"Castellón/Castelló";"Sierra Engarcerán";"12193"
"Castellón/Castelló";"Vall d'Alba";"12194"
"Castellón/Castelló";"Onda";"12200"
"Castellón/Castelló";"Ribesalbes";"12210"
"Castellón/Castelló";"Onda";"12220"
"Castellón/Castelló";"Tales";"12221"
"Castellón/Castelló";"Aín";"12222"
"Castellón/Castelló";"Alcudia de Veo";"12222"
"Castellón/Castelló";"Sueras/Suera";"12223"
"Castellón/Castelló";"Villamalur";"12224"
"Castellón/Castelló";"Ayódar";"12224"
"Castellón/Castelló";"Torralba del Pinar";"12225"
"Castellón/Castelló";"Fuentes de Ayódar";"12225"
"Castellón/Castelló";"Argelita";"12230"
"Castellón/Castelló";"Fanzara";"12230"
"Castellón/Castelló";"Toga";"12230"
"Castellón/Castelló";"Espadilla";"12230"
"Castellón/Castelló";"Vallat";"12230"
"Castellón/Castelló";"Cirat";"12231"
"Castellón/Castelló";"Ara?uel";"12232"
"Castellón/Castelló";"Torrechiva";"12232"
"Castellón/Castelló";"Cirat";"12232"
"Castellón/Castelló";"Morella";"12300"
"Castellón/Castelló";"Forcall";"12310"
"Castellón/Castelló";"Zorita del Maestrazgo";"12311"
"Castellón/Castelló";"Villores";"12311"
"Castellón/Castelló";"Palanques";"12311"
"Castellón/Castelló";"Todolella";"12312"
"Castellón/Castelló";"Olocau del Rey";"12312"
"Castellón/Castelló";"la Mata de Morella";"12312"
"Castellón/Castelló";"Vallibona";"12315"
"Castellón/Castelló";"Herbés";"12317"
"Castellón/Castelló";"Portell de Morella";"12318"
"Castellón/Castelló";"Cinctorres";"12318"
"Castellón/Castelló";"Castell de Cabres";"12319"
"Castellón/Castelló";"Sant Jordi/San Jorge";"12320"
"Castellón/Castelló";"Traiguera";"12330"
"Castellón/Castelló";"San Rafael del Río";"12330"
"Castellón/Castelló";"la Jana";"12340"
"Castellón/Castelló";"Canet lo Roig";"12350"
"Castellón/Castelló";"Xert";"12360"
"Castellón/Castelló";"Xert";"12370"
"Castellón/Castelló";"Segorbe";"12400"
"Castellón/Castelló";"Altura";"12410"
"Castellón/Castelló";"Segorbe";"12412"
"Castellón/Castelló";"Geldo";"12412"
"Castellón/Castelló";"Almedíjar";"12413"
"Castellón/Castelló";"Castellnovo";"12413"
"Castellón/Castelló";"Vall de Almonacid";"12414"
"Castellón/Castelló";"Algimia de Almonacid";"12414"
"Castellón/Castelló";"Segorbe";"12414"
"Castellón/Castelló";"Gaibiel";"12415"
"Castellón/Castelló";"Matet";"12415"
"Castellón/Castelló";"Barracas";"12420"
"Castellón/Castelló";"Villanueva de Viver";"12428"
"Castellón/Castelló";"Fuente la Reina";"12428"
"Castellón/Castelló";"Puebla de Arenoso";"12428"
"Castellón/Castelló";"El Toro";"12429"
"Castellón/Castelló";"Pina de Montalgrao";"12429"
"Castellón/Castelló";"Bejís";"12430"
"Castellón/Castelló";"Torás";"12431"
"Castellón/Castelló";"Caudiel";"12440"
"Castellón/Castelló";"Montán";"12447"
"Castellón/Castelló";"Montanejos";"12448"
"Castellón/Castelló";"Pavías";"12449"
"Castellón/Castelló";"Higueras";"12449"
"Castellón/Castelló";"Benafer";"12449"
"Castellón/Castelló";"Jérica";"12450"
"Castellón/Castelló";"Viver";"12460"
"Castellón/Castelló";"Viver";"12469"
"Castellón/Castelló";"Saca?et";"12469"
"Castellón/Castelló";"Teresa";"12469"
"Castellón/Castelló";"Navajas";"12470"
"Castellón/Castelló";"Soneja";"12480"
"Castellón/Castelló";"Sot de Ferrer";"12489"
"Castellón/Castelló";"Azuébar";"12490"
"Castellón/Castelló";"Chóvar";"12499"
"Castellón/Castelló";"Vinar?s";"12500"
"Castellón/Castelló";"San Rafael del Río";"12510"
"Castellón/Castelló";"Rossell";"12511"
"Castellón/Castelló";"Rossell";"12512"
"Castellón/Castelló";"Catí";"12513"
"Castellón/Castelló";"Nules";"12520"
"Castellón/Castelló";"la Vilavella";"12526"
"Castellón/Castelló";"Artana";"12527"
"Castellón/Castelló";"Eslida";"12528"
"Castellón/Castelló";"Nules";"12529"
"Castellón/Castelló";"Borriana/Burriana";"12530"
"Castellón/Castelló";"Benicarló";"12530"
"Castellón/Castelló";"les Alqueries/Alquerías del Ni?o Perdido";"12539"
"Castellón/Castelló";"Vila-real";"12540"
"Castellón/Castelló";"Betxí";"12549"
"Castellón/Castelló";"Almassora";"12550"
"Castellón/Castelló";"Castellón de la Plana/Castelló de la Plana";"12560"
"Castellón/Castelló";"Benicasim/Benic?ssim";"12560"
"Castellón/Castelló";"Alcal? de Xivert";"12570"
"Castellón/Castelló";"Cervera del Maestre";"12578"
"Castellón/Castelló";"Alcal? de Xivert";"12579"
"Castellón/Castelló";"Benicarló";"12580"
"Castellón/Castelló";"C?lig";"12589"
"Castellón/Castelló";"Almenara";"12590"
"Castellón/Castelló";"la Llosa";"12591"
"Castellón/Castelló";"Chilches/Xilxes";"12592"
"Castellón/Castelló";"Moncofa";"12593"
"Castellón/Castelló";"Oropesa del Mar/Orpesa";"12594"
"Castellón/Castelló";"Cabanes";"12595"
"Castellón/Castelló";"Torreblanca";"12596"
"Castellón/Castelló";"Santa Magdalena de Pulpis";"12597"
"Castellón/Castelló";"Peníscola/Pe?íscola";"12598"
"Castellón/Castelló";"Rossell";"12599"
"Castellón/Castelló";"la Pobla de Benifass?";"12599"
"Castellón/Castelló";"la Vall d'Uixó";"12600"
"Castellón/Castelló";"Alfondeguilla";"12609"
"Castellón/Castelló";"Chilches/Xilxes";"12952"
"Ciudad Real";"Ciudad Real";"13001"
"Ciudad Real";"Ciudad Real";"13002"
"Ciudad Real";"Ciudad Real";"13003"
"Ciudad Real";"Ciudad Real";"13004"
"Ciudad Real";"Ciudad Real";"13005"
"Ciudad Real";"Ciudad Real";"13097"
"Ciudad Real";"Piedrabuena";"13100"
"Ciudad Real";"Alcolea de Calatrava";"13107"
"Ciudad Real";"Luciana";"13108"
"Ciudad Real";"Puebla de Don Rodrigo";"13109"
"Ciudad Real";"Horcajo de los Montes";"13110"
"Ciudad Real";"El Robledo";"13114"
"Ciudad Real";"Alcoba";"13115"
"Ciudad Real";"Alcoba";"13116"
"Ciudad Real";"Anchuras";"13117"
"Ciudad Real";"Anchuras";"13118"
"Ciudad Real";"Porzuna";"13118"
"Ciudad Real";"Porzuna";"13120"
"Ciudad Real";"Porzuna";"13129"
"Ciudad Real";"Fuencaliente";"13130"
"Ciudad Real";"Fernán Caballero";"13140"
"Ciudad Real";"Carrión de Calatrava";"13150"
"Ciudad Real";"Torralba de Calatrava";"13160"
"Ciudad Real";"Miguelturra";"13170"
"Ciudad Real";"Pozuelo de Calatrava";"13179"
"Ciudad Real";"Abenójar";"13180"
"Ciudad Real";"Almodóvar del Campo";"13189"
"Ciudad Real";"Miguelturra";"13190"
"Ciudad Real";"Corral de Calatrava";"13190"
"Ciudad Real";"Caracuel de Calatrava";"13191"
"Ciudad Real";"Los Pozuelos de Calatrava";"13191"
"Ciudad Real";"Cabezarados";"13192"
"Ciudad Real";"Almodóvar del Campo";"13192"
"Ciudad Real";"Arroba de los Montes";"13193"
"Ciudad Real";"Navalpino";"13193"
"Ciudad Real";"Fontanarejo";"13193"
"Ciudad Real";"Porzuna";"13194"
"Ciudad Real";"Retuerta del Bullaque";"13194"
"Ciudad Real";"Navas de Estena";"13194"
"Ciudad Real";"Malagón";"13194"
"Ciudad Real";"Ciudad Real";"13195"
"Ciudad Real";"Poblete";"13195"
"Ciudad Real";"Piedrabuena";"13196"
"Ciudad Real";"Picón";"13196"
"Ciudad Real";"Ciudad Real";"13196"
"Ciudad Real";"Ciudad Real";"13197"
"Ciudad Real";"Manzanares";"13200"
"Ciudad Real";"Villarta de San Juan";"13210"
"Ciudad Real";"Llanos del Caudillo";"13220"
"Ciudad Real";"Membrilla";"13230"
"Ciudad Real";"La Solana";"13240"
"Ciudad Real";"San Carlos del Valle";"13247"
"Ciudad Real";"Alhambra";"13248"
"Ciudad Real";"Ruidera";"13249"
"Ciudad Real";"Daimiel";"13250"
"Ciudad Real";"Bola?os de Calatrava";"13260"
"Ciudad Real";"Almagro";"13260"
"Ciudad Real";"Almagro";"13270"
"Ciudad Real";"Valenzuela de Calatrava";"13279"
"Ciudad Real";"Valdepe?as";"13300"
"Ciudad Real";"Alcázar de San Juan";"13300"
"Ciudad Real";"Valdepe?as";"13310"
"Ciudad Real";"Villanueva de los Infantes";"13320"
"Ciudad Real";"Montiel";"13326"
"Ciudad Real";"Santa Cruz de los Cá?amos";"13327"
"Ciudad Real";"Almedina";"13328"
"Ciudad Real";"Carrizosa";"13329"
"Ciudad Real";"Villanueva de la Fuente";"13330"
"Ciudad Real";"Villahermosa";"13331"
"Ciudad Real";"Villahermosa";"13332"
"Ciudad Real";"Fuenllana";"13333"
"Ciudad Real";"Albaladejo";"13340"
"Ciudad Real";"Terrinches";"13341"
"Ciudad Real";"Puebla del Príncipe";"13342"
"Ciudad Real";"Villamanrique";"13343"
"Ciudad Real";"Torre de Juan Abad";"13344"
"Ciudad Real";"Cózar";"13345"
"Ciudad Real";"Moral de Calatrava";"13350"
"Ciudad Real";"Granátula de Calatrava";"13360"
"Ciudad Real";"Calzada de Calatrava";"13370"
"Ciudad Real";"Villanueva de San Carlos";"13379"
"Ciudad Real";"Aldea del Rey";"13380"
"Ciudad Real";"Alhambra";"13390"
"Ciudad Real";"Alcubillas";"13391"
"Ciudad Real";"Almadén";"13400"
"Ciudad Real";"Agudo";"13410"
"Ciudad Real";"Valdemanco del Esteras";"13411"
"Ciudad Real";"Chillón";"13412"
"Ciudad Real";"Alamillo";"13413"
"Ciudad Real";"Almadenejos";"13414"
"Ciudad Real";"Saceruela";"13414"
"Ciudad Real";"Almodóvar del Campo";"13415"
"Ciudad Real";"Malagón";"13420"
"Ciudad Real";"Los Cortijos";"13427"
"Ciudad Real";"Fuente el Fresno";"13428"
"Ciudad Real";"Malagón";"13428"
"Ciudad Real";"Malagón";"13429"
"Ciudad Real";"Ca?ada de Calatrava";"13430"
"Ciudad Real";"Villar del Pozo";"13431"
"Ciudad Real";"Ballesteros de Calatrava";"13432"
"Ciudad Real";"Argamasilla de Calatrava";"13440"
"Ciudad Real";"Brazatortas";"13449"
"Ciudad Real";"Brazatortas";"13450"
"Ciudad Real";"Almodóvar del Campo";"13459"
"Ciudad Real";"Almodóvar del Campo";"13460"
"Ciudad Real";"Almodóvar del Campo";"13470"
"Ciudad Real";"Abenójar";"13473"
"Ciudad Real";"Almodóvar del Campo";"13473"
"Ciudad Real";"Almadenejos";"13480"
"Ciudad Real";"Guadalmez";"13490"
"Ciudad Real";"Guadalmez";"13499"
"Ciudad Real";"Puertollano";"13500"
"Ciudad Real";"Almodóvar del Campo";"13580"
"Ciudad Real";"Hinojosas de Calatrava";"13590"
"Ciudad Real";"Cabezarrubias del Puerto";"13591"
"Ciudad Real";"Mestanza";"13592"
"Ciudad Real";"Solana del Pino";"13593"
"Ciudad Real";"Mestanza";"13594"
"Ciudad Real";"Villamayor de Calatrava";"13595"
"Ciudad Real";"Almodóvar del Campo";"13596"
"Ciudad Real";"Puertollano";"13597"
"Ciudad Real";"Almodóvar del Campo";"13598"
"Ciudad Real";"Alcázar de San Juan";"13600"
"Ciudad Real";"Campo de Criptana";"13610"
"Ciudad Real";"Arenales de San Gregorio";"13619"
"Ciudad Real";"Pedro Mu?oz";"13620"
"Ciudad Real";"Tomelloso";"13629"
"Ciudad Real";"Socuéllamos";"13630"
"Ciudad Real";"Almodóvar del Campo";"13640"
"Ciudad Real";"Herencia";"13640"
"Ciudad Real";"Puerto Lápice";"13650"
"Ciudad Real";"Las Labores";"13660"
"Ciudad Real";"Villarrubia de los Ojos";"13670"
"Ciudad Real";"Arenas de San Juan";"13679"
"Ciudad Real";"Fuente el Fresno";"13680"
"Ciudad Real";"Alcázar de San Juan";"13690"
"Ciudad Real";"Tomelloso";"13700"
"Ciudad Real";"Argamasilla de Alba";"13710"
"Ciudad Real";"Alcázar de San Juan";"13720"
"Ciudad Real";"Santa Cruz de Mudela";"13730"
"Ciudad Real";"Viso del Marqués";"13738"
"Ciudad Real";"Viso del Marqués";"13739"
"Ciudad Real";"Calzada de Calatrava";"13739"
"Ciudad Real";"Torrenueva";"13740"
"Ciudad Real";"Castellar de Santiago";"13750"
"Ciudad Real";"Almuradiel";"13760"
"Ciudad Real";"Almuradiel";"13768"
"Ciudad Real";"Viso del Marqués";"13768"
"Ciudad Real";"Viso del Marqués";"13770"
"Ciudad Real";"San Lorenzo de Calatrava";"13779"
"Ciudad Real";"Calzada de Calatrava";"13779"
"Córdoba";"Córdoba";"14001"
"Córdoba";"Córdoba";"14002"
"Córdoba";"Córdoba";"14003"
"Córdoba";"Córdoba";"14004"
"Córdoba";"Córdoba";"14005"
"Córdoba";"Córdoba";"14006"
"Córdoba";"Córdoba";"14007"
"Córdoba";"Córdoba";"14008"
"Córdoba";"Córdoba";"14009"
"Córdoba";"Córdoba";"14010"
"Córdoba";"Córdoba";"14011"
"Córdoba";"Córdoba";"14012"
"Córdoba";"Córdoba";"14013"
"Córdoba";"Córdoba";"14014"
"Córdoba";"Córdoba";"14015"
"Córdoba";"Córdoba";"14016"
"Córdoba";"Córdoba";"14029"
"Córdoba";"Carde?a";"14045"
"Córdoba";"Villafranca de Córdoba";"14071"
"Córdoba";"La Carlota";"14100"
"Córdoba";"Fuente Palmera";"14110"
"Córdoba";"La Carlota";"14111"
"Córdoba";"Fuente Palmera";"14112"
"Córdoba";"Fuente Palmera";"14113"
"Córdoba";"El Carpio";"14115"
"Córdoba";"Fuente Palmera";"14115"
"Córdoba";"Fuente Palmera";"14120"
"Córdoba";"Fuente Palmera";"14129"
"Córdoba";"Hornachuelos";"14129"
"Córdoba";"Guadalcázar";"14130"
"Córdoba";"La Victoria";"14140"
"Córdoba";"San Sebastián de los Ballesteros";"14150"
"Córdoba";"Córdoba";"14190"
"Córdoba";"La Carlota";"14191"
"Córdoba";"Córdoba";"14192"
"Córdoba";"Córdoba";"14193"
"Córdoba";"La Carlota";"14193"
"Córdoba";"Lucena";"14199"
"Córdoba";"Pe?arroya-Pueblonuevo";"14200"
"Córdoba";"Valsequillo";"14206"
"Córdoba";"La Granjuela";"14207"
"Córdoba";"Los Blázquez";"14208"
"Córdoba";"Hornachuelos";"14209"
"Córdoba";"Fuente Obejuna";"14209"
"Córdoba";"Belmez";"14209"
"Córdoba";"Fuente Palmera";"14210"
"Córdoba";"Villaharta";"14210"
"Córdoba";"Espiel";"14210"
"Córdoba";"Espiel";"14220"
"Córdoba";"Villanueva del Rey";"14230"
"Córdoba";"Belmez";"14240"
"Córdoba";"Belmez";"14248"
"Córdoba";"Fuente Obejuna";"14248"
"Córdoba";"Fuente Obejuna";"14249"
"Córdoba";"Belmez";"14249"
"Córdoba";"Villanueva del Duque";"14250"
"Córdoba";"Fuente la Lancha";"14260"
"Córdoba";"Hinojosa del Duque";"14270"
"Córdoba";"Belalcázar";"14280"
"Córdoba";"Córdoba";"14280"
"Córdoba";"Fuente Obejuna";"14290"
"Córdoba";"Fuente Obejuna";"14297"
